created_at,base,ticket1,ticket2,ticket3,exchange1,exchange2,exchange3,profit
2019-08-14T09:25:34.551Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,hitbtc,livecoin,exmo,4.4787
2019-08-14T09:25:34.552Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,hitbtc,livecoin,kraken,2.4532
2019-08-14T09:25:34.550Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,hitbtc,livecoin,bitfinex,6.6905
2019-08-14T09:25:34.551Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,hitbtc,livecoin,hitbtc,2.1673
2019-08-14T09:25:34.551Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,hitbtc,livecoin,kraken,7.1205
2019-08-14T09:25:34.548Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,hitbtc,bitfinex,kraken,1.0938
2019-08-14T09:25:34.549Z,ETH,ETH/BTC,MKR/BTC,MKR/ETH,hitbtc,kucoin,bitfinex,1.1017
2019-08-14T09:25:34.546Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,hitbtc,binance,kraken,1.259
2019-08-14T09:25:34.547Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,hitbtc,okex,kraken,1.1933
2019-08-14T09:25:34.544Z,ETH,XMR/ETH,XMR/EUR,ETH/EUR,kucoin,exmo,kraken,1.3177
2019-08-14T09:25:34.540Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,kucoin,exmo,bitfinex,1.003
2019-08-14T09:25:34.540Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,kucoin,exmo,kraken,1.4101
2019-08-14T09:25:34.532Z,ETH,ETH/BTC,BTC/USD,ETH/USD,kucoin,livecoin,kraken,2.3461
2019-08-14T09:25:34.539Z,ETH,ETH/BTC,BTC/USD,ETH/USD,kucoin,livecoin,exmo,1.6346
2019-08-14T09:25:34.532Z,ETH,ETH/BTC,BTC/USD,ETH/USD,kucoin,livecoin,bitfinex,1.9438
2019-08-14T09:25:34.532Z,ETH,ETH/BTC,BTC/USD,ETH/USD,kucoin,livecoin,bittrex,2.4659
2019-08-14T09:25:34.531Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,kucoin,livecoin,gateio,2.4344
2019-08-14T09:25:34.531Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,kucoin,livecoin,kraken,2.5559
2019-08-14T09:25:34.530Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,kucoin,livecoin,exmo,4.5834
2019-08-14T09:25:34.530Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,kucoin,livecoin,bitfinex,6.7974
2019-08-14T09:25:34.531Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,kucoin,livecoin,hitbtc,2.2697
2019-08-14T09:25:34.524Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,kucoin,binance,kraken,1.3604
2019-08-14T09:25:34.526Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,kucoin,bitfinex,kraken,1.1951
2019-08-14T09:25:34.525Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,kucoin,okex,kraken,1.2947
2019-08-14T09:25:34.521Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,kucoin,kucoin,kraken,1.1904
2019-08-14T09:25:34.519Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,kucoin,binance,kraken,1.3001
2019-08-14T09:25:34.520Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,kucoin,okex,kraken,1.2364
2019-08-14T09:25:34.513Z,ETH,BCH/ETH,BCH/USD,ETH/USD,kucoin,livecoin,kraken,2.452
2019-08-14T09:25:34.514Z,ETH,BCH/ETH,BCH/EUR,ETH/EUR,kucoin,exmo,kraken,1.331
2019-08-14T09:25:34.513Z,ETH,BCH/ETH,BCH/USD,ETH/USD,kucoin,livecoin,exmo,1.7397
2019-08-14T09:25:34.512Z,ETH,BCH/ETH,BCH/USD,ETH/USD,kucoin,livecoin,bittrex,2.5719
2019-08-14T09:25:34.513Z,ETH,BCH/ETH,BCH/USD,ETH/USD,kucoin,livecoin,bitfinex,2.0492
2019-08-14T09:25:34.508Z,ETH,LTC/ETH,LTC/EUR,ETH/EUR,kucoin,exmo,kraken,1.0559
2019-08-14T09:25:34.508Z,ETH,LTC/ETH,LTC/USD,ETH/USD,kucoin,livecoin,kraken,1.4027
2019-08-14T09:25:34.507Z,ETH,LTC/ETH,LTC/USD,ETH/USD,kucoin,livecoin,bitfinex,1.0041
2019-08-14T09:25:34.507Z,ETH,LTC/ETH,LTC/USD,ETH/USD,kucoin,livecoin,bittrex,1.5214
2019-08-14T09:25:34.501Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,bitfinex,kucoin,kraken,1.1382
2019-08-14T09:25:34.500Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,bitfinex,okex,kraken,1.1842
2019-08-14T09:25:34.499Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,bitfinex,binance,kraken,1.2478
2019-08-14T09:25:34.491Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,bitfinex,gateio,exmo,2.4555
2019-08-14T09:25:34.491Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,bitfinex,gateio,zb,2.3828
2019-08-14T09:25:34.490Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,bitfinex,gateio,livecoin,2.2372
2019-08-14T09:25:34.490Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,bitfinex,gateio,gateio,2.4449
2019-08-14T09:25:34.489Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,bitfinex,gateio,hitbtc,2.3517
2019-08-14T09:25:34.490Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,bitfinex,gateio,poloniex,2.3934
2019-08-14T09:25:34.490Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,bitfinex,gateio,kraken,2.3931
2019-08-14T09:25:34.488Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,bitfinex,gateio,kucoin,2.3155
2019-08-14T09:25:34.488Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,bitfinex,gateio,bitfinex,2.5072
2019-08-14T09:25:34.487Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,bitfinex,gateio,okex,2.3413
2019-08-14T09:25:34.488Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,bitfinex,gateio,bittrex,2.331
2019-08-14T09:25:34.713Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,kraken,exmo,1.3116
2019-08-14T09:25:34.713Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,kraken,livecoin,1.0957
2019-08-14T09:25:34.714Z,ETH,ETH/USD,XLM/USD,XLM/ETH,livecoin,kraken,binance,1.1789
2019-08-14T09:25:34.713Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,kraken,zb,1.2397
2019-08-14T09:25:34.712Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,kraken,poloniex,1.2502
2019-08-14T09:25:34.713Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,kraken,gateio,1.3012
2019-08-14T09:25:34.712Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,kraken,hitbtc,1.209
2019-08-14T09:25:34.712Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,kraken,bitfinex,1.3627
2019-08-14T09:25:34.712Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,kraken,kraken,1.2499
2019-08-14T09:25:34.711Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,kraken,okex,1.1987
2019-08-14T09:25:34.712Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,kraken,kucoin,1.1732
2019-08-14T09:25:34.711Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,kraken,bittrex,1.1885
2019-08-14T09:25:34.710Z,ETH,ETH/USD,XTZ/USD,XTZ/ETH,livecoin,kraken,kraken,1.0726
2019-08-14T09:25:34.711Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,kraken,binance,1.2141
2019-08-14T09:25:34.710Z,ETH,ETH/USD,LTC/USD,LTC/ETH,livecoin,kraken,kucoin,1.1681
2019-08-14T09:25:34.710Z,ETH,ETH/USD,LTC/USD,ETH/LTC,livecoin,kraken,exmo,1.2319
2019-08-14T09:25:34.710Z,ETH,ETH/USD,LTC/USD,LTC/ETH,livecoin,kraken,hitbtc,1.1026
2019-08-14T09:25:34.709Z,ETH,ETH/USD,LTC/USD,LTC/ETH,livecoin,kraken,binance,1.1381
2019-08-14T09:25:34.709Z,ETH,ETH/USD,LTC/USD,LTC/ETH,livecoin,kraken,bittrex,1.0456
2019-08-14T09:25:34.708Z,ETH,ETH/USD,USDT/USD,ETH/USDT,livecoin,kraken,exmo,1.1692
2019-08-14T09:25:34.709Z,ETH,ETH/USD,LTC/USD,LTC/ETH,livecoin,kraken,okex,1.1456
2019-08-14T09:25:34.708Z,ETH,ETH/USD,USDT/USD,ETH/USDT,livecoin,kraken,gateio,1.444
2019-08-14T09:25:34.708Z,ETH,ETH/USD,ETC/USD,ETC/ETH,livecoin,kraken,kraken,1.1365
2019-08-14T09:25:34.707Z,ETH,ETH/USD,USDT/USD,ETH/USDT,livecoin,kraken,hitbtc,1.4657
2019-08-14T09:25:34.708Z,ETH,ETH/USD,USDT/USD,ETH/USDT,livecoin,kraken,zb,1.4046
2019-08-14T09:25:34.707Z,ETH,ETH/USD,USDT/USD,ETH/USDT,livecoin,kraken,kucoin,1.4785
2019-08-14T09:25:34.707Z,ETH,ETH/USD,USDT/USD,ETH/USDT,livecoin,kraken,poloniex,1.4881
2019-08-14T09:25:34.706Z,ETH,ETH/USD,USDT/USD,ETH/USDT,livecoin,kraken,okex,1.4686
2019-08-14T09:25:34.707Z,ETH,ETH/USD,USDT/USD,ETH/USDT,livecoin,kraken,bitfinex,1.4391
2019-08-14T09:25:34.706Z,ETH,ETH/USD,USDT/USD,ETH/USDT,livecoin,kraken,binance,1.4735
2019-08-14T09:25:34.707Z,ETH,ETH/USD,USDT/USD,ETH/USDT,livecoin,kraken,bittrex,1.4157
2019-08-14T09:25:34.706Z,ETH,ETH/USD,EOS/USD,EOS/ETH,livecoin,kraken,kraken,1.1329
2019-08-14T09:25:34.706Z,ETH,ETH/USD,EOS/USD,EOS/ETH,livecoin,kraken,gateio,1.0862
2019-08-14T09:25:34.705Z,ETH,ETH/USD,EOS/USD,EOS/ETH,livecoin,kraken,kucoin,1.2418
2019-08-14T09:25:34.706Z,ETH,ETH/USD,EOS/USD,EOS/ETH,livecoin,kraken,poloniex,1.1342
2019-08-14T09:25:34.704Z,ETH,ETH/USD,EOS/USD,EOS/ETH,livecoin,kraken,bittrex,1.0461
2019-08-14T09:25:34.705Z,ETH,ETH/USD,EOS/USD,EOS/ETH,livecoin,kraken,hitbtc,1.1401
2019-08-14T09:25:34.696Z,ETH,ETH/USD,EOS/USD,EOS/ETH,livecoin,kraken,okex,1.2003
2019-08-14T09:25:34.705Z,ETH,ETH/USD,EOS/USD,EOS/ETH,livecoin,kraken,bitfinex,1.3196
2019-08-14T09:25:34.696Z,ETH,ETH/USD,DASH/USD,DASH/ETH,livecoin,kraken,binance,1.058
2019-08-14T09:25:34.696Z,ETH,ETH/USD,BCH/USD,BCH/ETH,livecoin,kraken,hitbtc,1.0668
2019-08-14T09:25:34.696Z,ETH,ETH/USD,EOS/USD,EOS/ETH,livecoin,kraken,binance,1.2158
2019-08-14T09:25:34.695Z,ETH,ETH/USD,ADA/USD,ADA/ETH,livecoin,kraken,exmo,1.2136
2019-08-14T09:25:34.696Z,ETH,ETH/USD,BCH/USD,BCH/ETH,livecoin,kraken,exmo,1.1887
2019-08-14T09:25:34.696Z,ETH,ETH/USD,BCH/USD,BCH/ETH,livecoin,kraken,bittrex,1.134
2019-08-14T09:25:34.695Z,ETH,ETH/USD,ADA/USD,ADA/ETH,livecoin,kraken,hitbtc,1.5247
2019-08-14T09:25:34.695Z,ETH,ETH/USD,ADA/USD,ADA/ETH,livecoin,kraken,okex,1.1736
2019-08-14T09:25:34.694Z,ETH,ETH/USD,NEO/USD,NEO/ETH,livecoin,bitfinex,binance,1.0011
2019-08-14T09:25:34.694Z,ETH,ETH/USD,ZEC/USD,ZEC/ETH,livecoin,bitfinex,bittrex,1.0241
2019-08-14T09:25:34.695Z,ETH,ETH/USD,ADA/USD,ADA/ETH,livecoin,kraken,binance,1.2056
2019-08-14T09:25:34.694Z,ETH,ETH/USD,ZEC/USD,ZEC/ETH,livecoin,bitfinex,okex,1.0241
2019-08-14T09:25:34.693Z,ETH,ETH/USD,ETC/USD,ETC/ETH,livecoin,bitfinex,kraken,2.6528
2019-08-14T09:25:34.693Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,bitfinex,bitfinex,1.0062
2019-08-14T09:25:34.693Z,ETH,ETH/USD,BSV/USD,BSV/ETH,livecoin,bittrex,kucoin,1.2557
2019-08-14T09:25:34.692Z,ETH,ETH/USD,BCH/USD,BCH/ETH,livecoin,bittrex,hitbtc,1.0933
2019-08-14T09:25:34.692Z,ETH,ETH/USD,BCH/USD,BCH/ETH,livecoin,bittrex,exmo,1.2152
2019-08-14T09:25:34.692Z,ETH,ETH/USD,TRX/USD,TRX/ETH,livecoin,bittrex,gateio,1.1426
2019-08-14T09:25:34.692Z,ETH,ETH/USD,BCH/USD,BCH/ETH,livecoin,bittrex,bittrex,1.1605
2019-08-14T09:25:34.691Z,ETH,ETH/USD,TRX/USD,TRX/ETH,livecoin,bittrex,hitbtc,1.1686
2019-08-14T09:25:34.690Z,ETH,ETH/USD,TRX/USD,TRX/ETH,livecoin,bittrex,bittrex,1.2672
2019-08-14T09:25:34.691Z,ETH,ETH/USD,TRX/USD,TRX/ETH,livecoin,bittrex,kucoin,1.2672
2019-08-14T09:25:34.680Z,ETH,ETH/USD,TRX/USD,TRX/ETH,livecoin,bittrex,binance,1.2465
2019-08-14T09:25:34.691Z,ETH,ETH/USD,TRX/USD,TRX/ETH,livecoin,bittrex,bitfinex,1.1426
2019-08-14T09:25:34.680Z,ETH,ETH/USD,LTC/USD,LTC/ETH,livecoin,bittrex,hitbtc,1.2337
2019-08-14T09:25:34.680Z,ETH,ETH/USD,TRX/USD,TRX/ETH,livecoin,bittrex,okex,1.3711
2019-08-14T09:25:34.679Z,ETH,ETH/USD,LTC/USD,LTC/ETH,livecoin,bittrex,bittrex,1.1766
2019-08-14T09:25:34.680Z,ETH,ETH/USD,LTC/USD,ETH/LTC,livecoin,bittrex,exmo,1.3632
2019-08-14T09:25:34.679Z,ETH,ETH/USD,LTC/USD,LTC/ETH,livecoin,bittrex,kucoin,1.2993
2019-08-14T09:25:34.679Z,ETH,ETH/USD,LTC/USD,LTC/ETH,livecoin,bittrex,binance,1.2692
2019-08-14T09:25:34.679Z,ETH,ETH/USD,LTC/USD,LTC/ETH,livecoin,bittrex,okex,1.2767
2019-08-14T09:25:34.678Z,ETH,ETH/USD,ZEC/USD,ZEC/ETH,livecoin,bittrex,hitbtc,1.0962
2019-08-14T09:25:34.678Z,ETH,ETH/USD,ZEC/USD,ZEC/ETH,livecoin,bittrex,poloniex,1.1089
2019-08-14T09:25:34.678Z,ETH,ETH/USD,ZEC/USD,ZEC/ETH,livecoin,bittrex,okex,1.2976
2019-08-14T09:25:34.678Z,ETH,ETH/USD,ZEC/USD,ZEC/ETH,livecoin,bittrex,bittrex,1.2976
2019-08-14T09:25:34.677Z,ETH,ETH/USD,ADA/USD,ADA/ETH,livecoin,bittrex,exmo,1.0531
2019-08-14T09:25:34.677Z,ETH,ETH/USD,ZEC/USD,ZEC/ETH,livecoin,bittrex,binance,1.2135
2019-08-14T09:25:34.676Z,ETH,ETH/USD,ADA/USD,ADA/ETH,livecoin,bittrex,okex,1.0132
2019-08-14T09:25:34.677Z,ETH,ETH/USD,ADA/USD,ADA/ETH,livecoin,bittrex,hitbtc,1.3637
2019-08-14T09:25:34.674Z,ETH,ETH/USD,ADA/USD,ADA/ETH,livecoin,bittrex,binance,1.0451
2019-08-14T09:25:34.665Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,bittrex,poloniex,1.4134
2019-08-14T09:25:34.674Z,ETH,ETH/USD,ETC/USD,ETC/ETH,livecoin,bittrex,kraken,2.7429
2019-08-14T09:25:34.664Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,bittrex,hitbtc,1.3721
2019-08-14T09:25:34.664Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,bittrex,kucoin,1.3363
2019-08-14T09:25:34.664Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,bittrex,bitfinex,1.5261
2019-08-14T09:25:34.664Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,bittrex,bittrex,1.3516
2019-08-14T09:25:34.664Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,bittrex,binance,1.3772
2019-08-14T09:25:34.654Z,ETH,ETH/BTC,BTC/USD,ETH/USD,gateio,livecoin,exmo,1.3942
2019-08-14T09:25:34.664Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,bittrex,okex,1.3619
2019-08-14T09:25:34.649Z,ETH,ETH/BTC,BTC/USD,ETH/USD,gateio,livecoin,bitfinex,1.7027
2019-08-14T09:25:34.655Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,gateio,exmo,kraken,1.1702
2019-08-14T09:25:34.649Z,ETH,ETH/BTC,BTC/USD,ETH/USD,gateio,livecoin,bittrex,2.2236
2019-08-14T09:25:34.649Z,ETH,ETH/BTC,BTC/USD,ETH/USD,gateio,livecoin,kraken,2.1041
2019-08-14T09:25:34.648Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,gateio,livecoin,kraken,2.3133
2019-08-14T09:25:34.648Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,gateio,livecoin,gateio,2.1921
2019-08-14T09:25:34.648Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,gateio,livecoin,exmo,4.336
2019-08-14T09:25:34.648Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,gateio,livecoin,hitbtc,2.0278
2019-08-14T09:25:34.647Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,gateio,livecoin,kraken,6.9743
2019-08-14T09:25:34.647Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,gateio,livecoin,bitfinex,6.5449
2019-08-14T09:25:34.644Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,gateio,binance,kraken,1.1207
2019-08-14T09:25:34.637Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,gateio,kucoin,kraken,1.1677
2019-08-14T09:25:34.644Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,gateio,okex,kraken,1.0552
2019-08-14T09:25:34.636Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,gateio,okex,kraken,1.2136
2019-08-14T09:25:34.635Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,gateio,binance,kraken,1.2773
2019-08-14T09:25:34.626Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,poloniex,kucoin,kraken,1.0927
2019-08-14T09:25:34.625Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,poloniex,okex,kraken,1.1386
2019-08-14T09:25:34.624Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,poloniex,binance,kraken,1.2022
2019-08-14T09:25:34.622Z,ETH,ETH/BTC,BTC/USD,ETH/USD,poloniex,livecoin,kraken,2.1432
2019-08-14T09:25:34.623Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,poloniex,exmo,kraken,1.209
2019-08-14T09:25:34.622Z,ETH,ETH/BTC,BTC/USD,ETH/USD,poloniex,livecoin,exmo,1.4331
2019-08-14T09:25:34.622Z,ETH,ETH/BTC,BTC/USD,ETH/USD,poloniex,livecoin,bitfinex,1.7416
2019-08-14T09:25:34.621Z,ETH,ETH/BTC,BTC/USD,ETH/USD,poloniex,livecoin,bittrex,2.2628
2019-08-14T09:25:34.620Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,poloniex,livecoin,kraken,2.3525
2019-08-14T09:25:34.621Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,poloniex,livecoin,gateio,2.2313
2019-08-14T09:25:34.618Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,poloniex,livecoin,hitbtc,2.0669
2019-08-14T09:25:34.618Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,poloniex,livecoin,exmo,4.376
2019-08-14T09:25:34.618Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,poloniex,livecoin,kraken,7.0153
2019-08-14T09:25:34.617Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,poloniex,livecoin,bitfinex,6.5857
2019-08-14T09:25:34.616Z,ETH,ETH/BTC,MKR/BTC,MKR/ETH,poloniex,kucoin,bitfinex,1.0024
2019-08-14T09:25:34.614Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,poloniex,okex,kraken,1.0939
2019-08-14T09:25:34.613Z,ETH,XTZ/ETH,XTZ/USDT,ETH/USDT,kraken,zb,poloniex,1.0161
2019-08-14T09:25:34.613Z,ETH,XTZ/ETH,XTZ/USDT,ETH/USDT,kraken,zb,binance,1.0016
2019-08-14T09:25:34.614Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,poloniex,binance,kraken,1.1595
2019-08-14T09:25:34.613Z,ETH,XTZ/ETH,XTZ/USDT,ETH/USDT,kraken,zb,kucoin,1.0065
2019-08-14T09:25:34.607Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,kraken,exmo,kraken,1.1708
2019-08-14T09:25:34.606Z,ETH,ETH/BTC,BTC/USD,ETH/USD,kraken,livecoin,exmo,1.3948
2019-08-14T09:25:34.606Z,ETH,ETH/BTC,BTC/USD,ETH/USD,kraken,livecoin,kraken,2.1047
2019-08-14T09:25:34.606Z,ETH,ETH/BTC,BTC/USD,ETH/USD,kraken,livecoin,bittrex,2.2242
2019-08-14T09:25:34.606Z,ETH,ETH/BTC,BTC/USD,ETH/USD,kraken,livecoin,bitfinex,1.7033
2019-08-14T09:25:34.605Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,kraken,livecoin,kraken,2.314
2019-08-14T09:25:34.605Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,kraken,livecoin,gateio,2.1927
2019-08-14T09:25:34.605Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,kraken,livecoin,hitbtc,2.0285
2019-08-14T09:25:34.604Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,kraken,livecoin,exmo,4.3367
2019-08-14T09:25:34.604Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,kraken,livecoin,kraken,6.9749
2019-08-14T09:25:34.604Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,kraken,livecoin,bitfinex,6.5455
2019-08-14T09:25:34.601Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,kraken,okex,kraken,1.0558
2019-08-14T09:25:34.601Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,kraken,binance,kraken,1.1213
2019-08-14T09:25:34.597Z,ETH,BCH/ETH,BCH/USD,ETH/USD,hitbtc,livecoin,exmo,1.6635
2019-08-14T09:25:34.598Z,ETH,BCH/ETH,BCH/EUR,ETH/EUR,hitbtc,exmo,kraken,1.255
2019-08-14T09:25:34.673Z,ETH,ETH/USD,USDT/USD,ETH/USDT,livecoin,bittrex,poloniex,1.3182
2019-08-14T09:25:34.674Z,ETH,ETH/USD,USDT/USD,ETH/USDT,livecoin,bittrex,zb,1.2349
2019-08-14T09:25:34.674Z,ETH,ETH/USD,USDT/USD,ETH/USDT,livecoin,bittrex,gateio,1.2742
2019-08-14T09:25:34.672Z,ETH,ETH/USD,USDT/USD,ETH/USDT,livecoin,bittrex,bitfinex,1.2693
2019-08-14T09:25:34.673Z,ETH,ETH/USD,USDT/USD,ETH/USDT,livecoin,bittrex,hitbtc,1.2958
2019-08-14T09:25:34.672Z,ETH,ETH/USD,USDT/USD,ETH/USDT,livecoin,bittrex,okex,1.2988
2019-08-14T09:25:34.673Z,ETH,ETH/USD,USDT/USD,ETH/USDT,livecoin,bittrex,kucoin,1.3086
2019-08-14T09:25:34.672Z,ETH,ETH/USD,USDT/USD,ETH/USDT,livecoin,bittrex,binance,1.3037
2019-08-14T09:25:34.672Z,ETH,ETH/USD,USDT/USD,ETH/USDT,livecoin,bittrex,bittrex,1.2459
2019-08-14T09:25:34.671Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,bittrex,zb,1.4029
2019-08-14T09:25:34.671Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,bittrex,exmo,1.4749
2019-08-14T09:25:34.665Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,bittrex,gateio,1.4645
2019-08-14T09:25:34.665Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,bittrex,livecoin,1.2587
2019-08-14T09:25:34.665Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,bittrex,kraken,1.4131
2019-08-14T09:25:45.833Z,BTC,BCH/BTC,BCH/EUR,BTC/EUR,bittrex,exmo,kraken,1.2805
2019-08-14T09:25:45.833Z,BTC,BCH/BTC,BCH/USD,BTC/USD,bittrex,livecoin,kraken,2.3111
2019-08-14T09:25:45.833Z,BTC,BCH/BTC,BCH/USD,BTC/USD,bittrex,livecoin,exmo,2.1223
2019-08-14T09:25:45.737Z,BTC,BTC/USDT,IOTA/USDT,IOTA/BTC,binance,binance,gateio,3.0395
2019-08-14T09:25:45.738Z,BTC,BTC/USDT,IOTA/USDT,IOTA/BTC,binance,okex,gateio,2.4462
2019-08-14T09:25:45.735Z,BTC,BNB/BTC,IOTA/BNB,IOTA/BTC,binance,binance,gateio,2.9967
2019-08-14T09:25:45.731Z,BTC,LTC/BTC,LTC/EUR,BTC/EUR,binance,exmo,kraken,1.1072
2019-08-14T09:25:45.731Z,BTC,LTC/BTC,LTC/USD,BTC/USD,binance,livecoin,exmo,1.1782
2019-08-14T09:25:45.731Z,BTC,LTC/BTC,LTC/USD,BTC/USD,binance,livecoin,kraken,1.3652
2019-08-14T09:25:45.728Z,BTC,ETH/BTC,ETH/USD,BTC/USD,binance,livecoin,exmo,1.2705
2019-08-14T09:25:45.731Z,BTC,LTC/BTC,LTC/USD,BTC/USD,binance,livecoin,bittrex,1.5083
2019-08-14T09:25:45.728Z,BTC,ETH/BTC,ETH/USD,BTC/USD,binance,livecoin,kraken,1.4578
2019-08-14T09:25:45.729Z,BTC,ETH/BTC,ETH/EUR,BTC/EUR,binance,exmo,kraken,1.3524
2019-08-14T09:25:45.728Z,BTC,ETH/BTC,ETH/USD,BTC/USD,binance,livecoin,bittrex,1.6009
2019-08-14T09:25:45.727Z,BTC,ETH/BTC,IOTA/ETH,IOTA/BTC,binance,bitfinex,gateio,2.4594
2019-08-14T09:25:45.727Z,BTC,ETH/BTC,IOTA/ETH,IOTA/BTC,binance,hitbtc,gateio,2.3489
2019-08-14T09:25:45.724Z,BTC,ETH/BTC,IOTA/ETH,IOTA/BTC,binance,binance,gateio,3.0893
2019-08-14T09:25:45.725Z,BTC,ETH/BTC,IOTA/ETH,IOTA/BTC,binance,okex,gateio,2.705
2019-08-14T09:25:34.816Z,ETH,XMR/ETH,XMR/EUR,ETH/EUR,exmo,exmo,kraken,1.0516
2019-08-14T09:25:34.813Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,exmo,okex,kraken,1.031
