"eos/usd-yobit-kraken","2019-08-08T16:28:20.351Z","EOS/USD",0.25316456,"yobit",3.95,"kraken",4.1348,,,4.1668
"atom/eth-hitbtc-kraken","2019-08-08T16:28:21.120Z","ATOM/ETH",67.85273243,"hitbtc",0.0147378,"kraken",0.015006,,,1.3153
"eos/btc-yobit-binance","2019-08-08T16:29:08.154Z","EOS/BTC",2968.06363528,"yobit",0.00033692,"binance",0.0003521,,,3.9943
"eos/eth-yobit-binance","2019-08-08T16:29:31.831Z","EOS/ETH",58.9091209,"yobit",0.0169753,"binance",0.01876,,,9.9872
"etc/btc-poloniex-kraken","2019-08-08T16:30:57.380Z","ETC/BTC",1962.70853778,"poloniex",0.0005095,"kraken",0.000524,,,2.3388
"atom/btc-poloniex-kraken","2019-08-08T16:34:10.696Z","ATOM/BTC",3703.97807245,"poloniex",0.00026998,"kraken",0.0002818,,,3.8672
"eos/btc-yobit-binance","2019-08-08T16:35:30.870Z","EOS/BTC",2968.06363528,"yobit",0.00033692,"binance",0.0003527,,,4.1719
"etc/btc-poloniex-kraken","2019-08-08T16:36:44.460Z","ETC/BTC",1962.70853778,"poloniex",0.0005095,"kraken",0.000524,,,2.3388
"atom/btc-poloniex-kraken","2019-08-08T16:38:56.427Z","ATOM/BTC",3723.28542706,"poloniex",0.00026858,"kraken",0.0002822,,,4.5584
"eos/eth-yobit-binance","2019-08-08T16:39:30.936Z","EOS/ETH",58.9091209,"yobit",0.0169753,"binance",0.018749,,,9.9226
"atom/eth-hitbtc-kraken","2019-08-08T16:42:20.464Z","ATOM/ETH",67.47501737,"hitbtc",0.0148203,"kraken",0.015048,,,1.0326
"atom/btc-hitbtc-kraken","2019-08-08T16:42:20.524Z","ATOM/BTC",3700.55138216,"hitbtc",0.00027023,"kraken",0.0002818,,,3.7708
"bnb/btc-hitbtc-yobit","2019-08-08T16:42:43.711Z","BNB/BTC",383.12708325,"hitbtc",0.0026101,"yobit",0.00268454,,,2.3449
"atom/btc-hitbtc-kraken","2019-08-08T16:42:44.983Z","ATOM/BTC",3700.55138216,"hitbtc",0.00027023,"kraken",0.000282,,,3.8447
"etc/btc-yobit-kraken","2019-08-08T16:43:10.722Z","ETC/BTC",1960.78431373,"yobit",0.00051,"kraken",0.000525,,,2.4338
"bnb/btc-hitbtc-yobit","2019-08-08T16:43:42.687Z","BNB/BTC",382.78977186,"hitbtc",0.0026124,"yobit",0.00268454,,,2.2545
"atom/eth-hitbtc-kraken","2019-08-08T16:44:18.903Z","ATOM/ETH",67.41860888,"hitbtc",0.0148327,"kraken",0.015064,,,1.0555
"etc/btc-yobit-kraken","2019-08-08T16:48:31.641Z","ETC/BTC",1960.78431373,"yobit",0.00051,"kraken",0.000527,,,2.825
"eos/usd-yobit-kraken","2019-08-08T16:48:31.760Z","EOS/USD",0.25316456,"yobit",3.95,"kraken",4.1332,,,4.1264
"etc/usd-yobit-kraken","2019-08-08T16:48:31.957Z","ETC/USD",0.16722408,"yobit",5.98,"kraken",6.18,,,2.8361
"etc/eth-poloniex-kraken","2019-08-08T16:48:32.205Z","ETC/ETH",36.92308147,"poloniex",0.02708333,"kraken",0.0279,,,2.5079
"bnb/btc-hitbtc-yobit","2019-08-08T16:48:42.769Z","BNB/BTC",382.55547054,"hitbtc",0.002614,"yobit",0.00268454,,,2.1918
"eos/eth-yobit-binance","2019-08-08T16:48:42.774Z","EOS/ETH",58.9091209,"yobit",0.0169753,"binance",0.018746,,,9.905
"eos/btc-yobit-binance","2019-08-08T16:49:09.359Z","EOS/BTC",2948.72172913,"yobit",0.00033913,"binance",0.0003535,,,3.7267
"etc/eth-binance-kraken","2019-08-08T16:49:09.822Z","ETC/ETH",36.83783983,"binance",0.027146,"kraken",0.0279,,,2.2706
"atom/eth-hitbtc-kraken","2019-08-08T16:49:19.666Z","ATOM/ETH",68.57158531,"hitbtc",0.0145833,"kraken",0.014821,,,1.1259
"ltc/usd-kraken-yobit","2019-08-08T16:54:56.475Z","LTC/USD",0.0112246,"kraken",89.09,"yobit",90.5,,,1.0787
"etc/btc-hitbtc-kraken","2019-08-08T17:20:31.703Z","ETC/BTC",1951.2195122,"hitbtc",0.0005125,"kraken",0.000527,,,2.3222
"etc/btc-poloniex-kraken","2019-08-08T17:23:33.298Z","ETC/BTC",1947.49552076,"poloniex",0.00051348,"kraken",0.000527,,,2.1264
"btc/usd-kraken-yobit","2019-08-08T17:25:57.569Z","BTC/USD",0.00008623,"kraken",11597.3,"yobit",11780.40000001,,,1.0749
"ltc/usd-kraken-yobit","2019-08-08T17:26:08.074Z","LTC/USD",0.01124859,"kraken",88.9,"yobit",90.5,,,1.2953
"eth/usd-kraken-yobit","2019-08-08T17:26:08.951Z","ETH/USD",0.00457687,"kraken",218.49,"yobit",221.84159663,,,1.0301
"ltc/usd-kraken-yobit","2019-08-08T17:26:56.602Z","LTC/USD",0.01121328,"kraken",89.18,"yobit",91,,,1.5357
"etc/eth-yobit-kraken","2019-08-08T17:26:57.065Z","ETC/ETH",36.68210372,"yobit",0.02726125,"kraken",0.028017,,,2.2653
"btc/usd-kraken-yobit","2019-08-08T17:27:08.501Z","BTC/USD",0.00008639,"kraken",11575.9,"yobit",11750,,,1.0002
"eth/usd-kraken-yobit","2019-08-08T17:27:08.602Z","ETH/USD",0.00457854,"kraken",218.41,"yobit",221.84159664,,,1.0672
"eth/usd-kraken-yobit","2019-08-08T17:27:44.937Z","ETH/USD",0.00458737,"kraken",217.99,"yobit",221.39879902,,,1.0598
"eos/btc-yobit-kraken","2019-08-08T17:27:45.892Z","EOS/BTC",3055.67438734,"yobit",0.00032726,"kraken",0.0003552,,,8.0162
"etc/btc-binance-kraken","2019-08-08T17:28:08.479Z","ETC/BTC",1923.07692308,"binance",0.00052,"kraken",0.000532,,,1.8019
"etc/btc-binance-kraken","2019-08-08T17:28:33.686Z","ETC/BTC",1926.7822736,"binance",0.000519,"kraken",0.000532,,,1.9986
"eos/btc-yobit-kraken","2019-08-08T17:28:34.198Z","EOS/BTC",3056.42154166,"yobit",0.00032718,"kraken",0.0003548,,,7.9207
"etc/btc-poloniex-kraken","2019-08-08T17:29:32.969Z","ETC/BTC",1935.43392429,"poloniex",0.00051668,"kraken",0.000532,,,2.4577
"eos/eth-yobit-binance","2019-08-08T17:29:43.527Z","EOS/ETH",56.4287911,"yobit",0.01772145,"binance",0.018749,,,5.2838
"eos/btc-yobit-binance","2019-08-08T17:29:43.554Z","EOS/BTC",3057.44947565,"yobit",0.00032707,"binance",0.0003539,,,7.6826
"etc/eth-yobit-kraken","2019-08-08T17:29:43.920Z","ETC/ETH",36.68210372,"yobit",0.02726125,"kraken",0.028045,,,2.3678
"ltc/usd-kraken-yobit","2019-08-08T17:29:44.832Z","LTC/USD",0.01122334,"kraken",89.1,"yobit",91,,,1.6271
"bnb/btc-hitbtc-yobit","2019-08-08T17:29:55.606Z","BNB/BTC",378.88834161,"hitbtc",0.0026393,"yobit",0.00268454,,,1.2098
"etc/btc-binance-kraken","2019-08-08T17:29:56.276Z","ETC/BTC",1930.5019305,"binance",0.000518,"kraken",0.000532,,,2.1959
"etc/usd-yobit-kraken","2019-08-08T17:30:21.184Z","ETC/USD",0.16479943,"yobit",6.06798227,"kraken",6.173,,,1.2264
"etc/btc-hitbtc-kraken","2019-08-08T17:31:56.165Z","ETC/BTC",1925.66917004,"hitbtc",0.0005193,"kraken",0.000532,,,1.9395
"etc/usd-yobit-kraken","2019-08-08T17:32:09.556Z","ETC/USD",0.16499787,"yobit",6.06068416,"kraken",6.171,,,1.3156
