opp_created_at,ord_created_at,symbol,base,quote,buy_at,sell_at,invest.min.base,invest.min.quote,invest.min.profit,invest.min.profit_percent,invest.max.base,invest.max.quote,invest.max.profit,invest.max.profit_percent
2019-09-06T02:08:56.220Z,2019-09-06T02:09:00.057Z,ETC/BTC,ETC,BTC,gateio,kraken,61.39712416110193,0.04079451234349757,4.079451234349757e-05,0.1,150.816,0.09999100799999999,0.0008353052341600053,0.8353803515612178
2019-09-06T02:08:56.222Z,2019-09-06T02:09:09.068Z,ETC/ETH,ETC,ETH,poloniex,kraken,11.752428240812709,0.47433704655715814,0.00047433704655715816,0.1,15.117,0.60809099988,0.0021331182539465754,0.35078931514650313
2019-09-06T02:09:26.213Z,2019-09-06T02:09:27.365Z,ETC/BTC,ETC,BTC,hitbtc,kraken,49.354176480975,0.032694757787146866,3.2694757787146864e-05,0.1,59.55,0.039368505,0.0001417047804999905,0.3599445305326948
2019-09-06T02:09:26.215Z,2019-09-06T02:09:30.059Z,ETC/BTC,ETC,BTC,kucoin,kraken,49.0897194077097,0.03251689125139213,3.251689125139213e-05,0.1,72.427191,0.0479178295656,0.0002879209449901943,0.6008639114090666
2019-09-06T02:09:56.231Z,2019-09-06T02:10:00.352Z,ETC/BTC,ETC,BTC,cointiger,kraken,52.84337389041708,0.035041495759094744,3.5041495759094745e-05,0.1,150.816,0.09984019200000001,0.0010368892931199997,1.0385489774699146
2019-09-06T02:09:56.232Z,2019-09-06T02:10:03.371Z,ETC/ETH,ETC,ETH,hitbtc,kraken,27.843297884833902,1.1235968311931668,0.0011235968311931667,0.1,45.837,1.8458880759,0.005112245675632288,0.27695317730137614
2019-09-06T02:09:56.234Z,2019-09-06T02:10:12.072Z,ETC/ETH,ETC,ETH,gateio,kraken,25.218284698186746,1.0171953386476318,0.0010171953386476319,0.1,45.837,1.844435043,0.006240684719632351,0.3383521010033396
2019-09-06T02:10:26.243Z,2019-09-06T02:10:27.904Z,ETC/BTC,ETC,BTC,bittrex,kraken,54.57446103897307,0.03620577724493849,3.620577724493849e-05,0.1,150.816,0.09978589824,0.0009896469352000115,0.9917703329379894
2019-09-06T02:10:26.244Z,2019-09-06T02:10:30.349Z,ETC/BTC,ETC,BTC,bitfinex,kraken,48.91030025315292,0.03239621887505888,3.239621887505888e-05,0.1,136.06027273,0.089922234247257,0.0009897278202236346,1.1006486087770062
2019-09-06T02:10:26.246Z,2019-09-06T02:10:33.068Z,ETC/BTC,ETC,BTC,binance,kraken,56.782969783624914,0.03763458057733703,3.763458057733703e-05,0.1,266.677,0.17654017400000002,0.002046803775974798,1.159398299887706
2019-09-06T02:10:26.246Z,2019-09-06T02:10:36.915Z,ETC/BTC,ETC,BTC,okex,kraken,52.743720010298574,0.034921917274720465,3.492191727472047e-05,0.1,90.81509,0.060037855998999995,0.0004201227102395774,0.6997630132671211
2019-09-06T02:10:56.217Z,2019-09-06T02:11:00.062Z,ETC/BTC,ETC,BTC,gateio,kraken,61.39712416110193,0.04079451234349757,4.079451234349757e-05,0.1,71.53587524,0.04742828528411999,0.00012983025118189218,0.2737401329273064
2019-09-06T02:11:26.254Z,2019-09-06T02:11:27.379Z,ETC/BTC,ETC,BTC,hitbtc,kraken,50.86088523966906,0.03370812855462637,3.370812855462637e-05,0.1,124.43,0.08229800200000001,0.0008049831093000087,0.9781320199000805
2019-09-06T02:11:26.255Z,2019-09-06T02:11:30.071Z,ETC/BTC,ETC,BTC,kucoin,kraken,51.07357548193722,0.03385117814718963,3.385117814718963e-05,0.1,74.703278,0.049453570036000004,0.00028301230271287475,0.5722788112301181
2019-09-06T02:11:56.263Z,2019-09-06T02:11:57.374Z,ETC/BTC,ETC,BTC,cointiger,kraken,52.84337389041708,0.035041495759094744,3.5041495759094745e-05,0.1,87.656,0.058028272000000006,0.0003904383244199977,0.6728415494088772
2019-09-06T02:11:56.264Z,2019-09-06T02:12:00.365Z,ETC/ETH,ETC,ETH,hitbtc,kraken,27.54221353325643,1.111447655244198,0.001111447655244198,0.1,45.835,1.8458075345,0.005203045713644051,0.2818845202651897
2019-09-06T02:11:56.264Z,2019-09-06T02:12:03.077Z,ETC/ETH,ETC,ETH,binance,kraken,27.215228612317524,1.098165978140087,0.001098165978140087,0.1,98.7,3.9772152,0.01814941434422046,0.45633473250882833
2019-09-06T02:11:56.265Z,2019-09-06T02:12:06.375Z,ETC/ETH,ETC,ETH,gateio,kraken,30.67881431700921,1.2385919357463067,0.0012385919357463067,0.1,45.835,1.8461879650000002,0.004498005399244054,0.24363745645173532
2019-09-06T02:12:26.223Z,2019-09-06T02:12:27.412Z,ETC/BTC,ETC,BTC,bittrex,kraken,55.966150530715595,0.03714178922482679,3.714178922482679e-05,0.1,150.816,0.09982058592,0.0009549592552000191,0.9566756660448374
2019-09-06T02:12:26.224Z,2019-09-06T02:12:30.077Z,ETC/BTC,ETC,BTC,bitfinex,kraken,55.52457961341442,0.036844800801032154,3.6844800801032157e-05,0.1,80.74146763,0.0534613479618519,0.00028199138395832574,0.5274677775793171
2019-09-06T02:12:26.225Z,2019-09-06T02:12:33.389Z,ETC/BTC,ETC,BTC,binance,kraken,51.07357548193722,0.03385117814718963,3.385117814718963e-05,0.1,150.816,0.09984019200000001,0.001087657352079996,1.0893982977116028
2019-09-06T02:12:26.225Z,2019-09-06T02:12:36.084Z,ETC/BTC,ETC,BTC,okex,kraken,50.12389157001227,0.033212446933119796,3.32124469331198e-05,0.1,68.83676,0.045542400416,0.00023141481847069317,0.508130481390683
2019-09-06T02:12:56.227Z,2019-09-06T02:12:57.401Z,ETC/BTC,ETC,BTC,poloniex,kraken,68.25348393763191,0.04533790286584576,4.533790286584576e-05,0.1,266.677,0.17667351250000002,0.0016445558161369833,0.9308445804160842
2019-09-06T02:12:56.229Z,2019-09-06T02:13:00.074Z,ETC/BTC,ETC,BTC,gateio,kraken,81.04474218801344,0.053928205223287506,5.392820522328751e-05,0.1,140.9180833,0.0935696073112,0.0004660498212350484,0.4980782057629344
2019-09-06T02:12:56.230Z,2019-09-06T02:13:06.376Z,ETC/ETH,ETC,ETH,bittrex,kraken,31.357650566306408,1.2666401951499193,0.0012666401951499193,0.1,98.7,3.975587637,0.015537185987450018,0.3908148280482747
2019-09-06T02:13:26.238Z,2019-09-06T02:13:27.343Z,ETC/BTC,ETC,BTC,hitbtc,kraken,57.93558816615665,0.03846637867624789,3.8466378676247884e-05,0.1,70,0.046382,0.00014954921000000232,0.32242941227200705
2019-09-06T02:13:26.239Z,2019-09-06T02:13:30.080Z,ETC/BTC,ETC,BTC,kucoin,kraken,53.22449566768647,0.03529782775803355,3.529782775803355e-05,0.1,87.083173,0.057683893795199996,0.0003790562503786163,0.6571266699235175
2019-09-06T02:13:56.263Z,2019-09-06T02:14:00.078Z,ETC/BTC,ETC,BTC,cointiger,kraken,66.77288354261104,0.04434356713946031,4.434356713946031e-05,0.1,266.677,0.17680685100000001,0.0016904902893621898,0.9561226161774634
2019-09-06T02:13:56.264Z,2019-09-06T02:14:03.385Z,ETC/ETH,ETC,ETH,hitbtc,kraken,27.030841781758717,1.0917692593743156,0.0010917692593743157,0.1,84.93,3.4231885800000006,0.014273904770755852,0.41697687513189385
2019-09-06T02:13:56.264Z,2019-09-06T02:14:06.083Z,ETC/ETH,ETC,ETH,binance,kraken,23.866262274774392,0.9633916476815625,0.0009633916476815625,0.1,45.79,1.8457491099999999,0.006797179520988461,0.36826129207714814
2019-09-06T02:13:56.265Z,2019-09-06T02:14:12.087Z,ETC/ETH,ETC,ETH,gateio,kraken,29.541796013037814,1.1937089706148232,0.0011937089706148232,0.1,90.497,3.648205561,0.014764339483920974,0.4047014138061332
2019-09-06T02:14:26.257Z,2019-09-06T02:14:27.361Z,ETC/BTC,ETC,BTC,bittrex,kraken,59.042843491434674,0.03921108807831262,3.9211088078312616e-05,0.1,150.816,0.09989146943999999,0.0008840757352000239,0.8850362700200799
2019-09-06T02:14:26.258Z,2019-09-06T02:14:30.083Z,ETC/BTC,ETC,BTC,bitfinex,kraken,54.74217209746987,0.03631857507868242,3.631857507868242e-05,0.1,105.15647221,0.06961358460302,0.0005341599417353904,0.76732141403363
2019-09-06T02:14:26.259Z,2019-09-06T02:14:33.486Z,ETC/BTC,ETC,BTC,binance,kraken,51.07357548193722,0.03385117814718963,3.385117814718963e-05,0.1,150.816,0.09984019200000001,0.001087657352079996,1.0893982977116028
2019-09-06T02:14:56.276Z,2019-09-06T02:14:57.389Z,ETC/BTC,ETC,BTC,gateio,kraken,81.04474218801344,0.053928205223287506,5.392820522328751e-05,0.1,139.4472333,0.09259296291119999,0.00045589638953995315,0.4923661315138757
2019-09-06T02:14:56.277Z,2019-09-06T02:15:03.405Z,ETC/ETH,ETC,ETH,bittrex,kraken,30.52852495187493,1.234142463995239,0.001234142463995239,0.1,45.774,1.8452236361399998,0.0045221339324161836,0.24507240444177156
2019-09-06T02:15:11.250Z,2019-09-06T02:15:12.403Z,ETC/BTC,ETC,BTC,poloniex,kraken,60.09723347005501,0.03992024170584134,3.992024170584134e-05,0.1,150.816,0.09991409184,0.0008614533352000187,0.8621940302270166
2019-09-06T02:15:26.174Z,2019-09-06T02:15:27.430Z,ETC/BTC,ETC,BTC,hitbtc,kraken,54.76171977833787,0.03633172230985722,3.633172230985722e-05,0.1,70,0.046347,0.00018454921000000263,0.3981901956976776
2019-09-06T02:15:56.180Z,2019-09-06T02:16:00.086Z,ETC/BTC,ETC,BTC,cointiger,kraken,52.84337389041708,0.035041495759094744,3.5041495759094745e-05,0.1,93.348,0.061796376,0.0004486966986100016,0.7260890163041301
2019-09-06T02:15:56.182Z,2019-09-06T02:16:03.383Z,ETC/ETH,ETC,ETH,binance,kraken,20.671355508417275,0.8341273034485975,0.0008341273034485976,0.1,45.77,1.8441648400000001,0.008390656101480154,0.45498406213406356
2019-09-06T02:15:56.183Z,2019-09-06T02:16:06.428Z,ETC/ETH,ETC,ETH,okex,kraken,20.556705692032498,0.829514233682513,0.000829514233682513,0.1,45.768,1.84399272,0.008008584771038718,0.43430674558404536
2019-09-06T02:15:56.183Z,2019-09-06T02:16:09.094Z,ETC/ETH,ETC,ETH,gateio,kraken,26.768819045633247,1.0816979280426986,0.0010816979280426986,0.1,45.768,1.845045384,0.005660280289651265,0.30678271324578243
2019-09-06T02:16:12.105Z,2019-09-06T02:16:15.400Z,ETC/ETH,ETC,ETH,hitbtc,kraken,23.016642628236035,0.9293765428764214,0.0009293765428764213,0.1,45.768,1.8441849456000001,0.006845807256051105,0.3712104511201203
2019-09-06T02:16:26.172Z,2019-09-06T02:16:27.386Z,ETC/BTC,ETC,BTC,bittrex,kraken,66.80819663484303,0.04436728256553577,4.436728256553577e-05,0.1,266.677,0.17663084418,0.0016872241361370055,0.9552262199560109
2019-09-06T02:16:26.173Z,2019-09-06T02:16:30.089Z,ETC/BTC,ETC,BTC,bitfinex,kraken,50.677211917111194,0.03358459494219333,3.358459494219333e-05,0.1,80.67851471,0.0533494746371346,0.00035156673552746986,0.658988186704199
2019-09-06T02:16:26.174Z,2019-09-06T02:16:33.399Z,ETC/BTC,ETC,BTC,binance,kraken,51.07357548193722,0.03385117814718963,3.385117814718963e-05,0.1,150.816,0.09984019200000001,0.001087657352079996,1.0893982977116028
2019-09-06T02:16:26.175Z,2019-09-06T02:16:36.089Z,ETC/BTC,ETC,BTC,okex,kraken,48.18923404408096,0.0319112496243829,3.1911249624382905e-05,0.1,85.27553,0.056384180436000006,0.00044035352755771723,0.7809877241322135
2019-09-06T02:16:56.168Z,2019-09-06T02:16:57.371Z,ETC/BTC,ETC,BTC,poloniex,kraken,63.931414888916656,0.04243530491875973,4.243530491875973e-05,0.1,266.677,0.17654017400000002,0.0017778943161369796,1.0070763361414719
2019-09-06T02:16:56.170Z,2019-09-06T02:17:00.086Z,ETC/BTC,ETC,BTC,gateio,kraken,81.04474218801344,0.053928205223287506,5.392820522328751e-05,0.1,139.4472333,0.09259296291119999,0.00045589638953995315,0.4923661315138757
2019-09-06T02:16:56.171Z,2019-09-06T02:17:06.398Z,ETC/ETH,ETC,ETH,bittrex,kraken,28.00411947440494,1.1321245701710445,0.0011321245701710445,0.1,45.756,1.84449802716,0.005246437196127829,0.28443712700554324
2019-09-06T02:17:26.148Z,2019-09-06T02:17:27.391Z,ETC/BTC,ETC,BTC,hitbtc,kraken,49.354176480975,0.032694757787146866,3.2694757787146864e-05,0.1,67.43,0.044577973,0.0002267970393000085,0.508764809247851
2019-09-06T02:17:26.151Z,2019-09-06T02:17:30.099Z,ETC/BTC,ETC,BTC,kucoin,kraken,57.428018401016566,0.03806777976307614,3.8067779763076144e-05,0.1,266.677,0.1765668417,0.0020201360759748155,1.1441197319523757
2019-09-06T02:17:56.151Z,2019-09-06T02:18:00.094Z,ETC/BTC,ETC,BTC,cointiger,kraken,52.84337389041708,0.035041495759094744,3.5041495759094745e-05,0.1,150.816,0.09984019200000001,0.0010368892931199997,1.0385489774699146
2019-09-06T02:17:56.153Z,2019-09-06T02:18:03.418Z,ETC/ETH,ETC,ETH,hitbtc,kraken,22.021635506941188,0.8892031802041981,0.0008892031802041981,0.1,60.949,2.4558911958,0.011408625056569033,0.4645411440083242
2019-09-06T02:17:56.153Z,2019-09-06T02:18:06.094Z,ETC/ETH,ETC,ETH,binance,kraken,19.410444790864954,0.7831746339235001,0.0007831746339235,0.1,60.949,2.455452363,0.013999625282684393,0.5701444464424493
2019-09-06T02:17:56.153Z,2019-09-06T02:18:09.406Z,ETC/ETH,ETC,ETH,okex,kraken,19.753187255389342,0.7970918422830612,0.0007970918422830612,0.1,40.79386,1.6435846194000001,0.006996632088440701,0.42569345112239254
2019-09-06T02:17:56.154Z,2019-09-06T02:18:12.110Z,ETC/ETH,ETC,ETH,gateio,kraken,25.50861008935638,1.030793315162549,0.001030793315162549,0.1,60.949,2.457037037,0.009937615498169182,0.4044552584483154
2019-09-06T02:18:26.140Z,2019-09-06T02:18:30.096Z,ETC/BTC,ETC,BTC,bitfinex,kraken,55.795917860629466,0.036971700171433856,3.6971700171433855e-05,0.1,104,0.06876272,0.0005044804232000044,0.7336539671496479
2019-09-06T02:18:26.141Z,2019-09-06T02:18:33.403Z,ETC/BTC,ETC,BTC,binance,kraken,51.07357548193722,0.03385117814718963,3.385117814718963e-05,0.1,150.816,0.09984019200000001,0.001087657352079996,1.0893982977116028
2019-09-06T02:18:26.141Z,2019-09-06T02:18:36.094Z,ETC/BTC,ETC,BTC,okex,kraken,47.27684857363005,0.03129760431363992,3.129760431363992e-05,0.1,76.54161,0.05059400421000001,0.00035928188511331893,0.7101273969580493
2019-09-06T02:18:56.149Z,2019-09-06T02:18:57.390Z,ETC/BTC,ETC,BTC,poloniex,kraken,48.58597999545722,0.032178090012029564,3.2178090012029564e-05,0.1,150.816,0.099613968,0.0011615771752000181,1.1660786117866706
2019-09-06T02:19:26.150Z,2019-09-06T02:19:27.409Z,ETC/BTC,ETC,BTC,hitbtc,kraken,49.84639533898984,0.03302581061937884,3.302581061937884e-05,0.1,70,0.046284,0.0002475492100000032,0.5348483493215866
2019-09-06T02:19:56.150Z,2019-09-06T02:20:00.098Z,ETC/BTC,ETC,BTC,cointiger,kraken,47.840010516229114,0.031676371508490175,3.1676371508490176e-05,0.1,63.045,0.041672745000000004,0.00020158647846250238,0.48373698075925253
2019-09-06T02:19:56.151Z,2019-09-06T02:20:04.041Z,ETC/ETH,ETC,ETH,hitbtc,kraken,22.021635506941188,0.8892031802041981,0.0008892031802041981,0.1,60.954,2.4560926668,0.01140997782012132,0.4645581160008584
2019-09-06T02:19:56.152Z,2019-09-06T02:20:09.564Z,ETC/ETH,ETC,ETH,okex,kraken,16.50981068975272,0.6653931118233846,0.0006653931118233846,0.1,20.39756,0.8207978143999999,0.001998056919531921,0.24342863546639595
2019-09-06T02:19:56.153Z,2019-09-06T02:20:12.104Z,ETC/ETH,ETC,ETH,gateio,kraken,21.109340715132966,0.8521590493564023,0.0008521590493564023,0.1,60.954,2.454556626,0.01262085026172155,0.5141804482338942
2019-09-06T02:20:26.181Z,2019-09-06T02:20:27.388Z,ETC/BTC,ETC,BTC,bittrex,kraken,61.666504634197366,0.04091424549523282,4.091424549523282e-05,0.1,81.30432996,0.05379988817783161,0.00021338842967343757,0.3966335933043163
2019-09-06T02:20:26.182Z,2019-09-06T02:20:30.100Z,ETC/BTC,ETC,BTC,bitfinex,kraken,48.53425358212819,0.03214330025264724,3.214330025264724e-05,0.1,150.816,0.09966222912,0.0011640841141599967,1.1680293772662473
2019-09-06T02:20:26.183Z,2019-09-06T02:20:33.970Z,ETC/BTC,ETC,BTC,binance,kraken,56.782969783624914,0.03763458057733703,3.763458057733703e-05,0.1,266.677,0.17654017400000002,0.002046803775974798,1.159398299887706
2019-09-06T02:20:26.183Z,2019-09-06T02:20:36.102Z,ETC/BTC,ETC,BTC,okex,kraken,45.971259714012064,0.03041950124491514,3.041950124491514e-05,0.1,62.91964,0.041571006147999995,0.0002251131392523031,0.5415147722209592
2019-09-06T02:20:56.181Z,2019-09-06T02:20:57.395Z,ETC/BTC,ETC,BTC,poloniex,kraken,53.72483131576988,0.035580808104326817,3.558080810432682e-05,0.1,266.677,0.1761401585,0.0021779098161369974,1.2364640946641348
2019-09-06T02:20:56.183Z,2019-09-06T02:21:00.099Z,ETC/BTC,ETC,BTC,gateio,kraken,81.04474218801344,0.053928205223287506,5.392820522328751e-05,0.1,139.4472333,0.09259296291119999,0.00045589638953995315,0.4923661315138757
2019-09-06T02:20:56.185Z,2019-09-06T02:21:06.410Z,ETC/ETH,ETC,ETH,bittrex,kraken,22.840341735750602,0.9224471063322964,0.0009224471063322964,0.1,60.963,2.4548672284500004,0.01143637817154408,0.46586544636733745
2019-09-06T02:21:26.188Z,2019-09-06T02:21:27.463Z,ETC/BTC,ETC,BTC,hitbtc,kraken,50.34853068416502,0.03336353300745323,3.3363533007453236e-05,0.1,70,0.046291,0.00024054921000000315,0.5196457410727855
2019-09-06T02:21:56.227Z,2019-09-06T02:21:57.408Z,ETC/BTC,ETC,BTC,exmo,kraken,63.835823844122146,0.04237110826496891,4.2371108264968914e-05,0.1,140.4575,0.09302781140000001,0.0006988389664459999,0.7512151000104037
2019-09-06T02:21:56.227Z,2019-09-06T02:22:00.102Z,ETC/BTC,ETC,BTC,cointiger,kraken,47.840010516229114,0.031676371508490175,3.1676371508490176e-05,0.1,59.072,0.039046592000000005,0.00015694929704000019,0.40195389405559434
2019-09-06T02:21:56.230Z,2019-09-06T02:22:06.106Z,ETC/ETH,ETC,ETH,okex,kraken,17.070390030758286,0.6881556822614132,0.0006881556822614132,0.1,60.965,2.4538412500000004,0.015387246005352127,0.6270677047813148
2019-09-06T02:21:56.231Z,2019-09-06T02:22:09.439Z,ETC/ETH,ETC,ETH,gateio,kraken,22.71179641437677,0.9172274670801573,0.0009172274670801574,0.1,60.965,2.4560969550000005,0.01152673354153544,0.46931101470037195
2019-09-06T02:22:12.125Z,2019-09-06T02:22:15.419Z,ETC/ETH,ETC,ETH,hitbtc,kraken,22.021635506941188,0.8892031802041981,0.0008892031802041981,0.1,60.965,2.4565359030000002,0.011412953899935463,0.46459544458510044
2019-09-06T02:22:26.181Z,2019-09-06T02:22:27.464Z,ETC/BTC,ETC,BTC,bittrex,kraken,59.18128650560602,0.03930420103243428,3.930420103243428e-05,0.1,150.816,0.09989448576,0.0008810594152000167,0.8819900402879022
2019-09-06T02:22:26.182Z,2019-09-06T02:22:30.111Z,ETC/BTC,ETC,BTC,bitfinex,kraken,49.876409358998096,0.03304599722167699,3.304599722167699e-05,0.1,109.4,0.07232434,0.0006746245439999965,0.9327766337031165
2019-09-06T02:22:26.184Z,2019-09-06T02:22:33.505Z,ETC/BTC,ETC,BTC,binance,kraken,56.782969783624914,0.03763458057733703,3.763458057733703e-05,0.1,266.677,0.17654017400000002,0.002046803775974798,1.159398299887706
2019-09-06T02:22:26.185Z,2019-09-06T02:22:36.107Z,ETC/BTC,ETC,BTC,okex,kraken,45.971259714012064,0.03041950124491514,3.041950124491514e-05,0.1,67.77411,0.044778354476999994,0.0002811100939195746,0.6277812063504127
2019-09-06T02:22:56.156Z,2019-09-06T02:22:57.412Z,ETC/BTC,ETC,BTC,poloniex,kraken,68.16132420957828,0.04527601060210879,4.5276010602108795e-05,0.1,180,0.1192482,0.0009471341040000054,0.7942544239661524
2019-09-06T02:22:56.158Z,2019-09-06T02:23:00.105Z,ETC/BTC,ETC,BTC,gateio,kraken,81.04474218801344,0.053928205223287506,5.392820522328751e-05,0.1,139.4472333,0.09259296291119999,0.00045589638953995315,0.4923661315138757
2019-09-06T02:23:26.212Z,2019-09-06T02:23:27.984Z,ETC/BTC,ETC,BTC,hitbtc,kraken,49.84639533898984,0.03302581061937884,3.302581061937884e-05,0.1,70,0.046284,0.0002475492100000032,0.5348483493215866
2019-09-06T02:23:56.198Z,2019-09-06T02:23:57.418Z,ETC/BTC,ETC,BTC,exmo,kraken,63.835823844122146,0.04237110826496891,4.2371108264968914e-05,0.1,79.135,0.0524126932,0.00017250152234799673,0.3291216532028862
2019-09-06T02:23:56.199Z,2019-09-06T02:24:00.118Z,ETC/BTC,ETC,BTC,cointiger,kraken,47.840010516229114,0.031676371508490175,3.1676371508490176e-05,0.1,107.901,0.071322561,0.0007055495818825003,0.9892375876442521
2019-09-06T02:23:56.201Z,2019-09-06T02:24:06.114Z,ETC/ETH,ETC,ETH,okex,kraken,15.984876737068836,0.6440779380393382,0.0006440779380393382,0.1,60.974,2.45298402,0.016609741686947288,0.6771239254525305
2019-09-06T02:24:26.163Z,2019-09-06T02:24:27.385Z,ETC/BTC,ETC,BTC,bittrex,kraken,63.931414888916656,0.04243530491875973,4.243530491875973e-05,0.1,266.677,0.17654017400000002,0.0017778943161369796,1.0070763361414719
2019-09-06T02:24:26.163Z,2019-09-06T02:24:30.130Z,ETC/BTC,ETC,BTC,bitfinex,kraken,51.950349879972286,0.0343891089170546,3.43891089170546e-05,0.1,94.4,0.062352144000000005,0.00047438661711999425,0.7608184525619427
2019-09-06T02:24:26.165Z,2019-09-06T02:24:33.425Z,ETC/BTC,ETC,BTC,binance,kraken,51.07357548193722,0.03385117814718963,3.385117814718963e-05,0.1,55.422,0.036689364,7.917535560999361e-05,0.21579920439611222
2019-09-06T02:24:26.165Z,2019-09-06T02:24:36.123Z,ETC/BTC,ETC,BTC,okex,kraken,44.735841363540445,0.029588592925870915,2.9588592925870916e-05,0.1,49.67689,0.032806618156,8.725933033792987e-05,0.26598087594094494
2019-09-06T02:24:56.193Z,2019-09-06T02:24:57.971Z,ETC/BTC,ETC,BTC,poloniex,kraken,53.72483131576988,0.035580808104326817,3.558080810432682e-05,0.1,266.677,0.1761401585,0.0021779098161369974,1.2364640946641348
2019-09-06T02:25:26.168Z,2019-09-06T02:25:27.418Z,ETC/BTC,ETC,BTC,hitbtc,kraken,48.87158322678057,0.032370178870643244,3.237017887064324e-05,0.1,55.422,0.036633941999999996,0.00010267073121999344,0.28026121573264884
2019-09-06T02:25:26.170Z,2019-09-06T02:25:30.111Z,ETC/BTC,ETC,BTC,kucoin,kraken,46.386946641181254,0.03069908081063144,3.069908081063144e-05,0.1,55.422,0.036633941999999996,0.00013459735560999997,0.36741160863878636
2019-09-06T02:25:56.206Z,2019-09-06T02:25:57.426Z,ETC/BTC,ETC,BTC,exmo,kraken,63.835823844122146,0.04237110826496891,4.2371108264968914e-05,0.1,200,0.132464,0.0012098984840000215,0.9133790946974436
2019-09-06T02:25:56.207Z,2019-09-06T02:26:00.118Z,ETC/BTC,ETC,BTC,cointiger,kraken,47.840010516229114,0.031676371508490175,3.1676371508490176e-05,0.1,55.422,0.036633941999999996,0.00011594106341499684,0.31648536052985193
2019-09-06T02:25:56.209Z,2019-09-06T02:26:09.565Z,ETC/ETH,ETC,ETH,okex,kraken,17.070390030758286,0.6881556822614132,0.0006881556822614132,0.1,45.756,1.841679,0.010291079185196894,0.5587878878565099
2019-09-06T02:26:26.218Z,2019-09-06T02:26:27.434Z,ETC/BTC,ETC,BTC,bitfinex,kraken,52.57654150146244,0.03486203165150058,3.486203165150058e-05,0.1,55.422,0.03666830364,6.29231312199996e-05,0.1716008786164824
2019-09-06T02:26:26.220Z,2019-09-06T02:26:30.114Z,ETC/BTC,ETC,BTC,binance,kraken,51.07357548193722,0.03385117814718963,3.385117814718963e-05,0.1,55.422,0.036689364,7.917535560999361e-05,0.21579920439611222
2019-09-06T02:26:26.221Z,2019-09-06T02:26:33.428Z,ETC/BTC,ETC,BTC,okex,kraken,57.61134387604053,0.03819089675668625,3.8190896756686254e-05,0.1,100,0.06619,0.00043325061240000184,0.6545559939567939
2019-09-06T02:26:41.168Z,2019-09-06T02:26:42.429Z,ETC/BTC,ETC,BTC,bittrex,kraken,73.84469087238146,0.04909282338831204,4.9092823388312044e-05,0.1,266.677,0.17682285162000003,0.001495216696136975,0.8456015059355906
2019-09-06T02:26:56.206Z,2019-09-06T02:26:58.011Z,ETC/BTC,ETC,BTC,poloniex,kraken,68.25348393763191,0.04533790286584576,4.533790286584576e-05,0.1,266.677,0.17667351250000002,0.0016445558161369833,0.9308445804160842
2019-09-06T02:26:56.209Z,2019-09-06T02:27:06.406Z,ETC/ETH,ETC,ETH,bittrex,kraken,25.40612841737788,1.0268345199072548,0.0010268345199072547,0.1,45.747,1.8435995253,0.006144071298179954,0.3332649642107149
2019-09-06T02:27:26.199Z,2019-09-06T02:27:27.961Z,ETC/BTC,ETC,BTC,hitbtc,kraken,54.16822197994711,0.035932552054834664,3.593255205483467e-05,0.1,55.422,0.036689364,4.724873121999402e-05,0.12878045860918716
2019-09-06T02:27:26.202Z,2019-09-06T02:27:33.419Z,ETC/ETH,ETC,ETH,poloniex,kraken,35.051074768593836,1.4186185362159407,0.0014186185362159408,0.1,42.54,1.716922908,0.002853803964620205,0.16621619708857685
2019-09-06T02:27:56.201Z,2019-09-06T02:28:00.121Z,ETC/BTC,ETC,BTC,cointiger,kraken,52.84337389041708,0.035041495759094744,3.5041495759094745e-05,0.1,55.422,0.036689364,6.05190634149974e-05,0.1649498841544307
2019-09-06T02:27:56.202Z,2019-09-06T02:28:03.427Z,ETC/ETH,ETC,ETH,hitbtc,kraken,26.878489968557055,1.086712489593568,0.001086712489593568,0.1,46.837,1.8897183879000001,0.005644460491481151,0.29869320887297435
2019-09-06T02:27:56.203Z,2019-09-06T02:28:06.124Z,ETC/ETH,ETC,ETH,binance,kraken,19.070921356732256,0.7695971613882012,0.0007695971613882012,0.1,46.837,1.8872032410000001,0.009738603929640544,0.516033658594196
2019-09-06T02:27:56.203Z,2019-09-06T02:28:10.062Z,ETC/ETH,ETC,ETH,okex,kraken,19.452967184040464,0.785172636471538,0.000785172636471538,0.1,45.741,1.8433623000000001,0.008636740049663416,0.46853188055670963
2019-09-06T02:28:26.170Z,2019-09-06T02:28:27.438Z,ETC/BTC,ETC,BTC,bittrex,kraken,64.093762822669,0.04254433389860986,4.2544333898609856e-05,0.1,171.5305251,0.113556638226702,0.0009593456629497094,0.8448168930771731
2019-09-06T02:28:26.171Z,2019-09-06T02:28:30.121Z,ETC/BTC,ETC,BTC,bitfinex,kraken,58.715020138013685,0.03893209927245891,3.8932099272458905e-05,0.1,92.4,0.061134612,0.0003501124075200035,0.5726909782628595
2019-09-06T02:28:26.172Z,2019-09-06T02:28:33.440Z,ETC/BTC,ETC,BTC,binance,kraken,63.96790795111646,0.04245981278437458,4.245981278437458e-05,0.1,266.677,0.17680685100000001,0.0017801267759748054,1.0068200219089956
2019-09-06T02:28:56.177Z,2019-09-06T02:29:06.463Z,ETC/ETH,ETC,ETH,bittrex,kraken,29.164749877200176,1.1795721360901852,0.0011795721360901852,0.1,46.837,1.8889451090300002,0.005140356898001519,0.27212844213568305
